q_id,question,collection
bnss_2023_164_1_0,Which section and law designation should be cited to reference the expanded interpretation of the term 'land or water' in BNSS?,collection_new
bnss_2023_356_12_0,"In BNSS §356(4)(a), who may compound the offence on behalf of a child or a person of unsound mind, and what must be obtained from the Court?",collection_new
bnss_2023_356_12_0,"In BNSS §356(4)(b), who may compound the offence when the offender is dead, and what consent is required from the Court?",collection_new
bnss_2023_356_12_0,"Which instrument defines the term ""legal representative"" used in BNSS §356(4)(b)?",collection_new
bnss_2023_356_12_0,What role does the Court play in authorizing compounding under BNSS §356(4) across both subparts (a) and (b)?,collection_new
bnss_2023_356_12_0,List the two scenarios under BNSS §356(4) for compounding and the corresponding Court action required in each.,collection_new
bnss_2023_121_3_0,"Under BNSS 2023, s.121(2)(a), which subsections are excluded from the scope of offences punishable under Chapter XI?",collection_new
bnss_2023_121_3_0,"In BNSS 2023, s.121(2)(b), which offences are described as comprising assault, or using criminal force, or mischief?",collection_new
bnss_2023_121_3_0,"What category is defined by BNSS 2023, s.121(2)(c)?",collection_new
bnss_2023_121_3_0,"According to BNSS 2023, s.121(2)(d), what criterion qualifies an offence as an 'other offence' in this list?",collection_new
bnss_2023_121_3_0,"List the four sub-clauses (a)–(d) in BNSS 2023, s.121(2) that define the offences referred to in sub-section (1).",collection_new
bnss_2023_461_0_0,"According to BNSS Chapter XXIX Section 461(1), what are the two enforcement options available to recover an unpaid fine when payment has not been made?",collection_new
bnss_2023_461_0_0,"Under BNSS 461(1)(b), which official issues the warrant and from which property types may the recovery be drawn (movable, immovable, or both)?",collection_new
bnss_2023_461_0_0,"When the offender has completed imprisonment in default, what conditions permit the court to issue the warrant, and what must be recorded or provided as an alternative?",collection_new
bnss_2023_461_0_0,"Which section governs the ordering of expenses or compensation out of the fine that can enable issuing the warrant despite imprisonment, as referenced in BNSS 461(1)?",collection_new
bnss_2023_461_0_0,What is the triggering event described in BNSS 461(1) that allows the court to take recovery action for an unpaid fine?,collection_new
bnss_2023_356_4_0,"In BNSS Sec. 356(5), what recording method is preferred for the deposition and examination of a witness when feasible?",collection_new
bnss_2023_356_4_0,"Under BNSS Sec. 356(5), who decides the manner in which the recorded deposition is kept?",collection_new
bnss_2023_356_4_0,What does the qualifier 'as far as practicable' regulate regarding recording the witness deposition under BNSS Sec. 356(5)?,collection_new
bnss_2023_356_4_0,"According to BNSS Sec. 356(5), the recording must be kept in a manner directed by whom?",collection_new
bnss_2023_356_4_0,Which device is identified as the preferred option for recording under BNSS Sec. 356(5)?,collection_new
bnss_2023_18_18_0,"According to BNSS §18(9), what duty is assigned to the Assistant Director of Prosecution?",collection_new
bnss_2023_18_18_0,BNSS §18(9) applies to offences punishable by less than how many years?,collection_new
bnss_2023_18_18_0,Does BNSS §18(9) require monitoring of offences punishable by seven years exactly?,collection_new
bnss_2023_18_18_0,Which official has the duty to monitor such offences under BNSS §18(9)?,collection_new
bnss_2023_18_18_0,What is the law name cited for this provision in BNSS?,collection_new
bnss_2023_217_7_0,"Under BNSS 217(5), which authorities may decide who prosecutes a Judge, Magistrate, or public servant?",collection_new
bnss_2023_217_7_0,What three aspects of the prosecution may the Central or State Government determine according to this clause?,collection_new
bnss_2023_217_7_0,What court may be specified for the trial under this provision?,collection_new
bnss_2023_217_7_0,Which individuals are identified as the subjects of these prosecutorial arrangements?,collection_new
bnss_2023_217_7_0,What is the section number and the corresponding section title in the metadata for the provision stating no court shall take cognizance of prosecutions?,collection_new
bnss_2023_179_0_0,"Under BNSS 179(1), who is authorized to issue a written order to compel attendance during an investigation?",collection_new
bnss_2023_179_0_0,"According to BNSS 179(1), which individuals are exempt from the requirement to attend at a place other than their residence?",collection_new
bnss_2023_179_0_0,What option is available for a person who consents to attending the police station under BNSS 179(1)?,collection_new
bnss_2023_179_0_0,"In BNSS 179(1), attendance must be before which person and at which locations may the attendance take place?",collection_new
bnss_2023_179_0_0,What is the required form of the order that compels attendance under BNSS 179(1)?,collection_new
bnss_2023_374_1_0,"Under BNSS §374(2), detention orders for the accused in a public mental health establishment must comply with rules made by which government body under the Mental Healthcare Act, 2017?",collection_new
bnss_2023_374_1_0,BNSS §374(2) governs detention orders under which clause and sub-section?,collection_new
bnss_2023_374_1_0,Which statute provides the framework that BNSS §374(2) requires to be followed for implementing detention orders?,collection_new
bnss_2023_374_1_0,Is it permissible to issue a BNSS detention order under clause (a) of sub-section (1) without adhering to the State Government's rules under the MHA 2017?,collection_new
bnss_2023_374_1_0,Who is empowered to enact the rules cited by BNSS §374(2) to regulate detention in public mental health establishments?,collection_new
bnss_2023_10_9_0,"Under BNSS §10(3), what must the officer who temporarily assumes the District Magistrate’s executive powers do, during the vacancy, pending the State Government’s orders?",collection_new
bnss_2023_10_9_0,BNSS §10(1) designates which body to appoint the Judicial Magistrate of the first class in every district?,collection_new
bnss_2023_10_9_0,What event described in BNSS §10(3) triggers a temporary transfer of the District Magistrate’s powers to another officer?,collection_new
bnss_2023_10_9_0,"During the vacancy period described in BNSS §10(3), to what extent is the acting officer authorized to exercise powers and perform duties relative to the Sanhita?",collection_new
bnss_2023_10_9_0,"Under BNSS §10(3), whose powers and duties is the temporary officer authorized to exercise, as defined by this Sanhita?",collection_new
bnss_2023_487_5_0,"Under BNSS CHAPTER XXIX, s. 487(3), what two actions may the Court take regarding the penalty after recording its reasons?",collection_new
bnss_2023_487_5_0,What prerequisite must the Court satisfy before it can remit any portion of the penalty under this clause?,collection_new
bnss_2023_487_5_0,"If the Court remits part of the penalty, what happens to the portion that is not remitted?",collection_new
bnss_2023_487_5_0,"Is full remission of the penalty allowed under BNSS CHAPTER XXIX, s. 487(3), based on the text provided?",collection_new
bnss_2023_487_5_0,What does the phrase 'enforce payment in part only' imply about the collection of the penalty?,collection_new
bnss_2023_445_1_0,"What is the authorized initiating party to file an application to the Supreme Court under BNSS Chapter XXIX, Section 445?",collection_new
bnss_2023_445_1_0,"How must every application to the Supreme Court be presented under this section, and what is the normal requirement for supporting documentation?",collection_new
